Full_Sku,Parent_Sku,Child_Sku,Detail_Image_Name,Thumbnail_Image_Name,New_Product,Product_Category,Product_Name,Available_Options,Weight_lb,MSRP,MAP,MAP_%,Wholesale_Price,Box_Width_in,Box_Length_in,Box_Height_in,Number_of_Boxes,Ships_in_Own_Box,Country_Of_Origin,Description_1,Description_2,Description_3,Description_4,Description_5,Description_6,Description_7,Description_8,Description_9,Description_10,Description_11,Description_12,Description_13,Description_14,Description_15,Description_16,
QTELK 14 ,QTELK,14,QTELK.JPG,QTELK.JPG,,Cue Tips,Elk Master Tips ,14 mm - Box ,0.2,$28.00,,,$17.95,0,0,0,1,No,Made in USA ,Elk Master tips,Soft,Chalk imbedded into tip,Sold individually or in a pack of 50,,,,,,,,,,,,,
QTGW ,QTGW,,QTGW.JPG,QTGW.JPG,,Cue Tips,Great White Laminated Cue Tips ,Box of 12 ,0.2,$157.90,,,$78.95,0,0,0,1,No,Made in USA ,Great White Tips,Medium layered tip,Sold individually or in a pack of 12,Available in 14mm,,,,,,,,,,,,,
QTGW1 ,QTGW1,,QTGW1.JPG,QTGW1.JPG,,Cue Tips,Great White Laminated Cue Tips - Single Tip ,Single Cue Tip ,0.05,$13.90,,,$6.95,0,0,0,1,No,Made in USA ,Great White Tips,Medium layered tip,Sold individually or in a pack of 12,Available in 14mm,,,,,,,,,,,,,
QTHIR HARD ,QTHIR,HARD,QTHIR.JPG,QTHIR.JPG,YES,Cue Tips,Hirano Single Cue Tips,Hard,0.01,$12.00,,,$9.25,0,0,0,1,No,Made in Japan,Hirano tip,"Available in soft, medium and hard",Four layers of Japanese pig skin,Less need for shaping which extends the life of the tip,,,,,,,,,,,,,
QTHIR MEDIUM ,QTHIR,MEDIUM,QTHIR.JPG,QTHIR.JPG,YES,Cue Tips,Hirano Single Cue Tips,Medium ,0.01,$12.00,,,$9.25,0,0,0,1,No,Made in Japan,Hirano tip,"Available in soft, medium and hard",Four layers of Japanese pig skin,Less need for shaping which extends the life of the tip,,,,,,,,,,,,,
QTHIR SOFT ,QTHIR,SOFT,QTHIR.JPG,QTHIR.JPG,YES,Cue Tips,Hirano Single Cue Tips,Soft,0.01,$12.00,,,$9.25,0,0,0,1,No,Made in Japan,Hirano tip,"Available in soft, medium and hard",Four layers of Japanese pig skin,Less need for shaping which extends the life of the tip,,,,,,,,,,,,,
QTKAM HARD ,QTKAM,HARD,QTKAM.JPG,QTKAM.JPG,,Cue Tips,Kamui II Cue Tip - 14mm SOFTingle Tip ,HARDard HARDII ,0.01,$27.90,,,$13.95,0,0,0,1,No,Made in Japan ,Kamui II tips,Hard,14mm,Sold Individually,,,,,,,,,,,,,
QTKAM MEDIUM ,QTKAM,MEDIUM,QTKAM.JPG,QTKAM.JPG,,Cue Tips,Kamui II Cue Tip - 14mm SOFTingle Tip ,Medium MII ,0.01,$27.90,,,$13.95,0,0,0,1,No,Made in Japan ,Kamui II tips,Medium,14mm,Sold Individually,,,,,,,,,,,,,
QTKAM SOFT ,QTKAM,SOFT,QTKAM.JPG,QTKAM.JPG,,Cue Tips,Kamui II Cue Tip - 14mm SOFTingle Tip ,SOFToft MII ,0.01,$27.90,,,$13.95,0,0,0,1,No,Made in Japan ,Kamui II tips,Soft,14mm,Sold Individually,,,,,,,,,,,,,
QTKBLK HARD ,QTKBLK,HARD,QTKBLK.JPG,QTKBLK.JPG,,Cue Tips,Kamui II - BLACK - Cue Tip - 14mm SOFTingle Tip ,HARDard ,0.01,$33.90,,,$16.95,0,0,0,1,No,Made in Japan ,Kamui Black Tips,Hard,14mm,Sold Individually,,,,,,,,,,,,,
QTKBLK MEDIUM ,QTKBLK,MEDIUM,QTKBLK.JPG,QTKBLK.JPG,,Cue Tips,Kamui II - BLACK - Cue Tip - 14mm SOFTingle Tip ,Medium ,0.01,$33.90,,,$16.95,0,0,0,1,No,Made in Japan ,Kamui Black Tips,Medium,14mm,Sold Individually,,,,,,,,,,,,,
QTKBLK SOFT ,QTKBLK,SOFT,QTKBLK.JPG,QTKBLK.JPG,,Cue Tips,Kamui II - BLACK - Cue Tip - 14mm SOFTingle Tip ,SOFToft ,0.01,$33.90,,,$16.95,0,0,0,1,No,Made in Japan ,Kamui Black Tips,Soft,14mm,Sold Individually,,,,,,,,,,,,,
QTKBLK SUPER_SOFT ,QTKBLK,SUPER_SOFT,QTKBLK.JPG,QTKBLK.JPG,,Cue Tips,Kamui II - BLACK - Cue Tip - 14mm SOFTingle Tip ,SOFTuper SOFToft ,0.01,$33.90,,,$16.95,0,0,0,1,No,Made in Japan ,Kamui Black Tips,Super Soft,14mm,Sold Individually,,,,,,,,,,,,,
QTLP 10 ,QTLP,10,QTLP.JPG,QTLP.JPG,,Cue Tips,Le Professional Tips ,10 mm Snooker Box ,0.2,$27.00,,,$16.95,0,0,0,1,No,Made in USA ,LePro tips,Medium hard,Long time standard of industry,Sold individually or in a pack of 50,,,,,,,,,,,,,
QTLP 12 ,QTLP,12,QTLP.JPG,QTLP.JPG,,Cue Tips,Le Professional Tips ,12 mm - Box ,0.2,$27.00,,,$17.95,0,0,0,1,No,Made in USA ,LePro tips,Medium hard,Long time standard of industry,Sold individually,,,,,,,,,,,,,
QTLP 13 ,QTLP,13,QTLP.JPG,QTLP.JPG,,Cue Tips,Le Professional Tips ,13 mm - Box ,0.2,$27.90,,,$17.95,0,0,0,1,No,Made in USA ,LePro tips,Medium hard,Long time standard of industry,Sold individually or in a pack of 50,,,,,,,,,,,,,
QTLP 13.5 ,QTLP,13.5,QTLP.JPG,QTLP.JPG,,Cue Tips,Le Professional Tips ,13.5 mm - Box ,0.2,$31.00,,,$19.95,0,0,0,1,No,Made in USA ,LePro tips,Medium hard,Long time standard of industry,Sold in a pack of 50 ,,,,,,,,,,,,,
QTLP 14 ,QTLP,14,QTLP.JPG,QTLP.JPG,,Cue Tips,Le Professional Tips ,14 mm - Box ,0.2,$31.00,,,$19.95,0,0,0,1,No,Made in USA ,LePro tips,Medium hard,Long time standard of industry,Sold individually or in a pack of 50,,,,,,,,,,,,,
QTSAMJB ,QTSAMJB,,QTSAMJB.JPG,QTSAMJB.JPG,,Cue Tips,Samsara Jump Break Tip,,0.01,$18.95,,,$13.95,0,0,0,1,No,Made in USA,Replacment Tip for Jump Break Cues,Very Hard tip,9 layered leather tip,Available in 14mm,This tip is sold individually,Great Replacement for Phenolic tips. Legal in most pool leagues,,,,,,,,,,,
QTSCFT ,QTSCFT,,QTSCFT.JPG,QTSCFT.JPG,,Cue Tips,Screw-on ferrule and tips (5) (Blister Pack) , ,0.3,$2.40,,,$1.35,0,0,0,1,No,Made in China ,Action pack,2 ferrules,3 screw on tips,,,,,,,,,,,,,,
QTSCORP ,QTSCORP,,QTSCORP.JPG,QTSCORP.JPG,,Cue Tips,Scorpion Cue Tips ,Single Tip ,0.01,$11.50,,,$5.75,0,0,0,1,No,Made in China ,Scoprion Regular Tip,Medium Hard Leather tip,13.5 mm ,sold individually,,,,,,,,,,,,,
QTSO 12.5MM ,QTSO,12.5MM,QTSO.JPG,QTSO.JPG,,Cue Tips,Action - Plstc Slpon Fer w/tip ,12.5 mm ,0.01,$0.40,,,$0.15,0,0,0,1,No,Made in China ,Slips on tips and ferrules,Slips over existing ferrules,cheap and easy fix,Sold individually,,,,,,,,,,,,,
QTSO 12MM ,QTSO,12MM,QTSO.JPG,QTSO.JPG,,Cue Tips,Action - Plstc Slpon Fer w/tip ,12.0 mm ,0.01,$0.40,,,$0.15,0,0,0,1,No,Made in China ,Slips on tips and ferrules,Slips over existing ferrules,cheap and easy fix,Sold individually,,,,,,,,,,,,,
QTSO 13.5MM ,QTSO,13.5MM,QTSO.JPG,QTSO.JPG,,Cue Tips,Action - Plstc Slpon Fer w/tip ,13.5 mm ,0.01,$0.40,,,$0.15,0,0,0,1,No,Made in China ,Slips on tips and ferrules,Slips over existing ferrules,cheap and easy fix,Sold individually,,,,,,,,,,,,,
QTSO 13MM ,QTSO,13MM,QTSO.JPG,QTSO.JPG,,Cue Tips,Action - Plstc Slpon Fer w/tip ,13.0 mm ,0.01,$0.40,,,$0.15,0,0,0,1,No,Made in China ,Slips on tips and ferrules,Slips over existing ferrules,cheap and easy fix,Sold individually,,,,,,,,,,,,,
QTTDYN ,QTTDYN,,QTTDYN.JPG,QTTDYN.JPG,,Cue Tips,Tiger Dynamite Tips - (Orange) ,Box ,0.5,$155.90,,,$77.95,0,0,0,1,No,Made in USA ,Tiger Sniper tip,Boar hide layered laminated,Medium hard hit with precision,Sold in a pack of 24,14mm,,,,,,,,,,,,
QTTDYN1 ,QTTDYN1,,QTTDYN1.JPG,QTTDYN1.JPG,,Cue Tips,Tiger Dynamite Tips - (Orange) ,Single ,0.1,$7.50,,,$3.75,0,0,0,1,No,Made in USA ,Tiger Sniper tip,Boar hide layered laminated,Medium hard hit with precision,Sold individually,14mm,,,,,,,,,,,,
QTTEM ,QTTEM,,QTTEM.JPG,QTTEM.JPG,,Cue Tips,Tiger Emerald Tip - Box ,Box of 24 ,0.05,$85.90,,,$42.95,0,0,0,1,No,Made in USA ,Tiger Emerald Tips,10 layered laminated boars hide tips,Medium-Hard,Sold in packs of 24,Available in 14mm,,,,,,,,,,,,
QTTEM1 ,QTTEM1,,QTTEM1.JPG,QTTEM1.JPG,,Cue Tips,Tiger Emerald Tip - Single ,Single Tip ,0.05,$4.00,,,$2.00,0,0,0,1,No,Made in USA ,Tiger Emerald Tips,10 layered laminated boars hide tips,Medium-Hard,Sold individually,Available in 14mm,,,,,,,,,,,,
QTTEV ,QTTEV,,QTTEV.JPG,QTTEV.JPG,,Cue Tips,Tiger Everest Tips - (Red) ,Medium - Box,0.4,$177.90,,,$88.95,0,0,0,1,No,Made in USA ,Tiger Everest tips,10 layered laminated tips,Plays like soft hits like medium and shapes like a hard tip,Sold in a pack of 24,,,,,,,,,,,,,
QTTEV1 ,QTTEV1,,QTTEV1.JPG,QTTEV1.JPG,,Cue Tips,Tiger Everest Tips - (Single) ,,0.2,$15.50,,,$7.75,0,0,0,1,No,Made in USA ,Tiger Everest tips,10 layered laminated tips,Plays like soft hits like medium and shapes like a hard tip,Sold individually,,,,,,,,,,,,,
QTTJMP ,QTTJMP,,QTTJMP.JPG,QTTJMP.JPG,,Cue Tips,Tiger Jump Tip,Box,0.1,$179.50,,,$84.95,0,0,0,1,No,Made in USA,Tiger Super Hard Jump Tip,"Cow and Pigskin Tip, made with the Tiger;s Vaculam process. The top half of the tip is laminated for maximum control and the bottom half for maximum power.",15mm Tip,Box of 12,,,,,,,,,,,,,
QTTJMP1 ,QTTJMP1,,QTTJMP1.JPG,QTTJMP1.JPG,,Cue Tips,Tiger Jump TIp,Single,0.01,$14.95,,,$7.50,0,0,0,1,No,Made in USA,Tiger Super Hard Jump Tip,"Cow and Pigskin Tip, made with the Tiger;s Vaculam process. The top half of the tip is laminated for maximum control and the bottom half for maximum power.",15mm tip,Individual Tip,,,,,,,,,,,,,
QTTLT HARD ,QTTLT,HARD,QTTLT.JPG,QTTLT.JPG,,Cue Tips,Tiger Laminated Tip - (Box) ,14 mm hard ,0.05,$171.90,,,$85.95,0,0,0,1,No,Made in USA ,Tiger tips,Hard,Layered laminated tip,Sold in a pack of 15,,,,,,,,,,,,,
QTTLT MEDIUM ,QTTLT,MEDIUM,QTTLT.JPG,QTTLT.JPG,,Cue Tips,Tiger Laminated Tip - (Box) ,14 mm med ,0.05,$171.90,,,$85.95,0,0,0,1,No,Made in USA ,Tiger tips,Medium,Layered laminated tip,Sold in a pack of 15,,,,,,,,,,,,,
QTTLT SOFT ,QTTLT,SOFT,QTTLT.JPG,QTTLT.JPG,,Cue Tips,Tiger Laminated Tip - (Box) ,14 mm soft- ,0.05,$171.90,,,$85.95,0,0,0,1,No,Made in USA ,Tiger tips,Soft ,Layered laminated tip,Sold in a pack of 15,,,,,,,,,,,,,
QTTLT1 HARD ,QTTLT1,HARD,QTTLT1.JPG,QTTLT1.JPG,,Cue Tips,Tiger Laminated -(Single) ,Single - 14mm - Hard ,0.01,$12.50,,,$6.25,0,0,0,1,No,Made in USA ,Tiger tips,Hard,Layered laminated tip,Sold individually,,,,,,,,,,,,,
QTTLT1 MEDIUM ,QTTLT1,MEDIUM,QTTLT1.JPG,QTTLT1.JPG,,Cue Tips,Tiger Laminated -(Single) ,Single - 14mm - Medium ,0.01,$12.50,,,$6.25,0,0,0,1,No,Made in USA ,Tiger tips,Medium,Layered laminated tip,Sold individually,,,,,,,,,,,,,
QTTLT1 SOFT ,QTTLT1,SOFT,QTTLT1.JPG,QTTLT1.JPG,,Cue Tips,Tiger Laminated -(Single) ,Single - 14mm - Soft ,0.01,$12.50,,,$6.25,0,0,0,1,No,Made in USA ,Tiger tips,Soft ,Layered laminated tip,Sold individually,,,,,,,,,,,,,
QTTRIA 12 ,QTTRIA,12,QTTRIA.JPG,QTTRIA.JPG,,Cue Tips,Triangle Tips ,12 mm - Box ,0.2,$49.90,,,$25.95,0,0,0,1,No,Made in USA ,Triangle tips,Hard,Very little mushrooming holds chalk well,Sold individually or in a pack of 50 ,,,,,,,,,,,,,
QTTRIA 12-SINGLE ,QTTRIA,12-SINGLE,QTTRIA.JPG,QTTRIA.JPG,,Cue Tips,Triangle Tips ,12 mm - Single Tip ,0.2,$1.50,,,$0.79,0,0,0,1,No,Made in USA ,Triangle tips,Hard,Very little mushrooming holds chalk well,Sold individually or in a pack of 50 ,,,,,,,,,,,,,
QTTRIA 13 ,QTTRIA,13,QTTRIA.JPG,QTTRIA.JPG,,Cue Tips,Triangle Tips ,13 mm - Box ,0.2,$51.90,,,$26.95,0,0,0,1,No,Made in USA ,Triangle tips,Hard,Very little mushrooming holds chalk well,Sold individually or in a pack of 50 ,,,,,,,,,,,,,
QTTRIA 13-SINGLE ,QTTRIA,13-SINGLE,QTTRIA.JPG,QTTRIA.JPG,,Cue Tips,Triangle Tips ,13 mm - Single Tip ,0.2,$1.50,,,$0.85,0,0,0,1,No,Made in USA ,Triangle tips,Hard,Very little mushrooming holds chalk well,Sold individually or in a pack of 50 ,,,,,,,,,,,,,
QTTRIA 14 ,QTTRIA,14,QTTRIA.JPG,QTTRIA.JPG,,Cue Tips,Triangle Tips ,14 mm - Box ,0.2,$53.90,,,$27.95,0,0,0,1,No,Made in USA ,Triangle tips,Hard,Very little mushrooming holds chalk well,Sold individually or in a pack of 50 ,,,,,,,,,,,,,
QTTRIA 14-SINGLE ,QTTRIA,14-SINGLE,QTTRIA.JPG,QTTRIA.JPG,,Cue Tips,Triangle Tips ,14 mm - Single Tip ,0.2,$1.50,,,$0.90,0,0,0,1,No,Made in USA ,Triangle tips,Hard,Very little mushrooming holds chalk well,Sold individually or in a pack of 50 ,,,,,,,,,,,,,
QTTRIU 13 ,QTTRIU,13,QTTRIU.JPG,QTTRIU.JPG,,Cue Tips,Triumph Tips ,13 mm - Box ,0.2,$55.90,,,$28.95,0,0,0,1,No,Made in USA ,Triumph back tip,medium,Sold in a pack of 50 ,,,,,,,,,,,,,,
QTTRIU 14 ,QTTRIU,14,QTTRIU.JPG,QTTRIU.JPG,,Cue Tips,Triumph Tips ,14 mm - Box ,0.2,$57.90,,,$29.95,0,0,0,1,No,Made in USA ,Triumph back tip,medium,Sold individually or in a pack of 50 ,,,,,,,,,,,,,,
QTTRIU 14-SINGLE ,QTTRIU,14-SINGLE,QTTRIU.JPG,QTTRIU.JPG,,Cue Tips,Triumph Tips ,14 mm - Single Tip ,0.01,$1.60,,,$0.85,0,0,0,1,No,Made in USA ,Triumph back tip,medium,Sold individually or in a pack of 50 ,,,,,,,,,,,,,,
QTTSNP ,QTTSNP,,QTTSNP.JPG,QTTSNP.JPG,,Cue Tips,Tiger Sniper Tip - ,Medium-Hard - Box ,0.3,$197.90,,,$98.95,0,0,0,1,No,Made in USA ,Tiger Sniper tips,This tip gives a medium hard hit with precision,Boar hide layered laminated tip,Sold in a pack of 12 ,Available in 14mm,,,,,,,,,,,,
QTTSNP1 ,QTTSNP1,,QTTSNP1.JPG,QTTSNP1.JPG,,Cue Tips,Tiger Sniper Tip - (Single) , ,0.05,$18.50,,,$9.25,0,0,0,1,No,Made in USA ,Tiger Sniper tips,This tip gives a medium hard hit with precision,Boar hide layered laminated tip,Sold individually or in a pack of 50 tips,Available in 14mm,,,,,,,,,,,,
QTVT,QTVT,,QTVT.JPG,QTVT.JPG,,Cue Tips,Virgin Tips by Tweeten,,0.05,$5.95,,,$2.95,0,0,0,1,No,Made in USA ,,Virigin Tip by Tweeten,Specially formulated white tip,Soft cue tip,Availabe in 14 mm only,This tip is sold individually,,,,,,,,,,,
QTWB 13 ,QTWB,13,QTWB.JPG,QTWB.JPG,,Cue Tips,Water Buffalo Tips ,13 mm - Box ,0.2,$69.90,,,$34.95,0,0,0,1,No,Made in China ,Water Buffalo tips,Extra hard,Great for break cues,Sold in a pack of 50 ,,,,,,,,,,,,,
QTWB 13.5 ,QTWB,13.5,QTWB.JPG,QTWB.JPG,,Cue Tips,Water Buffalo Tips ,13.5 mm - Box ,0.3,$69.90,,,$34.95,0,0,0,1,No,Made in China ,Water Buffalo tips,Extra hard,Great for break cues,Sold in a pack of 50 ,,,,,,,,,,,,,
QTWB 14 ,QTWB,14,QTWB.JPG,QTWB.JPG,,Cue Tips,Water Buffalo Tips ,14 mm - Box ,0.2,$69.90,,,$34.95,0,0,0,1,No,Made in China ,Water Buffalo tips,Extra hard,Great for break cues,Sold individually or in a pack of 50,,,,,,,,,,,,,
QTZAN HARD ,QTZAN,HARD,QTZAN.jpg,QTZAN.jpg,YES,Cue Tips,Zan Cue Tip ,14mm Hard ,0.06,$25.00,,,$14.95,0,0,0,1,NO,Made in USA ,Zan cue tips,Made from high quality 8 layered pigskin,All characteristics of a tip that will hold chalk well and give maximum control and consistancy,"Available in soft, medium & hard",,,,,,,,,,,,,
QTZAN MEDIUM ,QTZAN,MEDIUM,QTZAN.jpg,QTZAN.jpg,YES,Cue Tips,Zan Cue Tip ,14mm Medium ,0.06,$25.00,,,$14.95,0,0,0,1,NO,Made in USA ,Zan cue tips,Made from high quality 8 layered pigskin,All characteristics of a tip that will hold chalk well and give maximum control and consistancy,"Available in soft, medium & hard",,,,,,,,,,,,,
QTZAN SOFT ,QTZAN,SOFT,QTZAN.jpg,QTZAN.jpg,YES,Cue Tips,Zan Cue Tip ,14mm Soft ,0.06,$25.00,,,$14.95,0,0,0,1,NO,Made in USA ,Zan cue tips,Made from high quality 8 layered pigskin,All characteristics of a tip that will hold chalk well and give maximum control and consistancy,"Available in soft, medium & hard",,,,,,,,,,,,,
QTZZPI ,QTZZPI,,QTZZPI.JPG,QTZZPI.JPG,,Cue Tips,Mezz Pressed Ingot Tip - Extra Hard ,Single ,0.01,$7.99,,,$3.75,0,0,0,1,No,Made in Japan ,Mezz Pressed Ingot Tip,Extra hard,Sold individually,,,,,,,,,,,,,,
RIL06 HEAVY ,RIL06,HEAVY,RIL06.JPG,RIL06.JPG,,Riley Cues,Riley - Snooker RIL06 - RSC.1A ,Heavy 17.5 - 18.5oz ,1.3,$84.00,$67.20,20%,$50.40,0,0,0,1,No,Made in China ,Tip: 9.5mm Blue Diamond Tip ," Ferrule: 1/4"" Brass Ferule","Shaft: 28 1/2"" XXS Shaft, grad A North American Ash",Joint: Brass Zip Z lock quick release joint , Pin: Snooker 5/16 18,,Rings: None , Collar: Brass,Forearm: Premium Quality North American Ash Shaft,Wrap: None,Sleeve: 4 point Ebonised butt with cream veneer and pearlised diamond front splicing.,Plate: None ," Bumper: Black Rubber, Compatible with Riley smart extension ",Available in Medium (16.5-17.5 oz) or Heavy (17.5 to 18.5 oz) only,,,
RIL06 MEDIUM ,RIL06,MEDIUM,RIL06.JPG,RIL06.JPG,,Riley Cues,Riley - Snooker RIL06 - RSC.1A ,Medium 16.5 - 17.5oz ,1.3,$84.00,$67.20,20%,$50.40,0,0,0,1,No,Made in China ,Tip: 9.5mm Blue Diamond Tip ," Ferrule: 1/4"" Brass Ferule","Shaft: 28 1/2"" XXS Shaft, grad A North American Ash",Joint: Brass Zip Z lock quick release joint , Pin: Snooker 5/16 18,,Rings: None , Collar: Brass,Forearm: Premium Quality North American Ash Shaft,Wrap: None,Sleeve: Ash and Ebonized four point butt with blue and white machine spliced design with BCE Custom cue Logo,Plate: None ," Bumper: Black Rubber, Compatible with Riley smart extension ",Available in Medium (16.5-17.5 oz) or Heavy (17.5 to 18.5 oz) only,,,
RIL07 HEAVY ,RIL07,HEAVY,RIL07.JPG,RIL07.JPG,,Riley Cues,Riley - Snooker RIL07 - PS-10 ,Heavy 17.5 - 18.5oz ,1.3,$84.00,$67.20,20%,$50.40,0,0,0,1,No,Made in China ,Tip: 9.5mm Blue Diamond Tip ," Ferrule: 1/4"" Brass Ferule","Shaft: 28 1/2"" XXS Shaft, grad A North American Ash",Joint: Brass Zip Z lock quick release joint , Pin: Snooker 5/16 18,,Rings: None , Collar: Brass,Forearm: Premium Quality North American Ash Shaft,Wrap: None,Sleeve: Ash with a red machine spliced hard wood butt with BCE Custom Cue Logo,Plate: None ," Bumper: Black Rubber, Not Compatible with Riley smart extension ",Available in Medium (16.5-17.5 oz) or Heavy (17.5 to 18.5 oz) only,,,
RIL07 MEDIUM ,RIL07,MEDIUM,RIL07.JPG,RIL07.JPG,,Riley Cues,Riley - Snooker RIL07 - PS-10 ,Medium 16.5 - 17.5oz ,1.3,$84.00,$67.20,20%,$50.40,0,0,0,1,No,Made in China ,Tip: 9.5mm Blue Diamond Tip ," Ferrule: 1/4"" Brass Ferule","Shaft: 28 1/2"" XXS Shaft, grad A North American Ash",Joint: Brass Zip Z lock quick release joint , Pin: Snooker 5/16 18,,Rings: None , Collar: Brass,Forearm: Premium Quality North American Ash Shaft,Wrap: None,Sleeve: Ash with a red machine spliced hard wood butt with BCE Custom Cue Logo,Plate: None ," Bumper: Black Rubber, Not Compatible with Riley smart extension ",Available in Medium (16.5-17.5 oz) or Heavy (17.5 to 18.5 oz) only,,,
RIL09 HEAVY ,RIL09,HEAVY,RIL09.JPG,RIL09.JPG,,Riley Cues,Riley - Snooker RIL09 - HWAC.2 ,Heavy ,1.3,$105.00,$84.00,20%,$63.00,0,0,0,1,No,Made in China ,Tip: 9.5mm blue diamond tip,"Ferrule: 1/4"" brass ",Shaft: Premium ash wood,Joint: Brass Zip Z Loc quick release,Pin: Riley snooker pin on shaft,Rings: Weight adjusting rings each weighing .5oz in between forearm and handle,Collar: Brass,Forearm: Ash wood with sharp ebony points,Wrap: None,Sleeve: Ash wood with brown splice,Plate: None,Bumper: Black rubber,,,,,
RIL09 MEDIUM ,RIL09,MEDIUM,RIL09.JPG,RIL09.JPG,,Riley Cues,Riley - Snooker RIL09 - HWAC.2 ,Medium,1.3,$105.00,$84.00,20%,$63.00,0,0,0,1,No,Made in China ,Tip: 9.5mm blue diamond tip,"Ferrule: 1/4"" brass ",Shaft: Premium ash wood,Joint: Brass Zip Z Loc quick release,Pin: Riley snooker pin on shaft,Rings: Weight adjusting rings each weighing .5oz in between forearm and handle,Collar: Brass,Forearm: Ash wood with sharp ebony points,Wrap: None,Sleeve: Ash wood with brown splice,Plate: None,Bumper: Black rubber,,,,,
RIL11 HEAVY ,RIL11,HEAVY,RIL11.JPG,RIL11.JPG,,Riley Cues,Riley - Snooker RIL11 - HER.300 ,Heavy ,1.3,$69.00,$55.20,20%,$41.40,0,0,0,1,No,Made in China ,Tip: 9.5mm blue diamond tip,"Ferrule: 1/4"" brass ",Shaft: Premium ash wood,Joint: Brass Zip Z Loc quick release,Pin: Riley snooker pin on shaft,Rings: Two thick gold rings with BCE Custom cues in between forearm and handle,Collar: Brass,Forearm: Ash wood with rounded ebony points,Wrap: None,Sleeve: Ash wood with orange splice,Plate: None,Bumper: Black rubber,Additional Info:,Weight adjustable,,,
RIL11 MEDIUM ,RIL11,MEDIUM,RIL11.JPG,RIL11.JPG,,Riley Cues,Riley - Snooker RIL11 - HER.300 ,Medium,1.3,$69.00,$55.20,20%,$41.40,0,0,0,1,No,Made in China ,Tip: 9.5mm blue diamond tip,"Ferrule: 1/4"" brass ",Shaft: Premium ash wood,Joint: Brass Zip Z Loc quick release,Pin: Riley snooker pin on shaft,Rings: Two thick gold rings with BCE Custom cues in between forearm and handle,Collar: Brass,Forearm: Ash wood with rounded ebony points,Wrap: None,Sleeve: Ash wood with orange splice,Plate: None,Bumper: Black rubber,Additional Info:,Weight adjustable,,,
RILEXT ,RILEXT,,RILEXT.JPG,RILEXT.JPG,,Riley Cues,Riley Smart Extention ,,1,$23.95,,,$12.95,0,0,0,1,No,Made in China ,Riley Snooker Cues,"9"" Extension","Fits Models RIL02, RIL03, RIL04, RIL05 and RIL06",,,,,,,,,,,,,,
RK8B CHOCOLATE ,RK8B,CHOCOLATE,RK8B_CHOCOLATE.JPG,RK8B.JPG,,Ball Racks,8 Ball Brass Corners ,Chocolate ,1,$10.50,,,$6.25,0,0,0,1,No,Made in China ,8 ball rack chocolat stain,Wooden,Brass corners,,,,,,,,,,,,,,
RK8B HONEY ,RK8B,HONEY,RK8B_HONEY.JPG,RK8B.JPG,,Ball Racks,8 Ball Brass Corners ,Honey ,1,$10.50,,,$6.25,0,0,0,1,No,Made in China ,8 ball rack honey stain,Wooden,Brass corners,,,,,,,,,,,,,,
RK8B MIDNIGHT ,RK8B,MIDNIGHT,RK8B_MIDNIGHT.JPG,RK8B.JPG,,Ball Racks,8 Ball Brass Corners ,Midnight ,1,$10.50,,,$6.25,0,0,0,1,No,Made in China ,8 ball rack midnight stain,Wooden,Brass corners,,,,,,,,,,,,,,
RK8B WINE ,RK8B,WINE,RK8B_WINE.JPG,RK8B.JPG,,Ball Racks,8 Ball Brass Corners ,Wine ,1,$10.50,,,$6.25,0,0,0,1,No,Made in China ,8 ball rack wine stain,Wooden,Brass corners,,,,,,,,,,,,,,
RK8OL ,RK8OL,,RK8OL.JPG,RK8OL.JPG,,Ball Racks,Outlaw 8 Ball Rack ,,1,$13.90,,,$6.95,0,0,0,1,No,Made in China ,8 ball rack,Wooden,Out Law logo burned,,,,,,,,,,,,,,
RK8P ,RK8P,,RK8P.JPG,RK8P.JPG,,Ball Racks,8-Ball Rack/Plastic ,,0.3,$2.50,,,$1.25,0,0,0,1,No,Made in China ,8 ball rack,Plastic,,,,,,,,,,,,,,,
RK8PHD ,RK8PHD,,RK8PHD.JPG,RK8PHD.JPG,,Ball Racks,8-Ball Heavy Duty ,,0.7,$6.50,,,$3.25,0,0,0,1,No,Made in China ,8 ball rack,hard proprietary plastics,Indestructible,,,,,,,,,,,,,,
RK8T CHOCOLATE ,RK8T,CHOCOLATE,RK8T_CHOCOLATE.JPG,RK8T.JPG,,Ball Racks,8 Ball Wood Triangle ,Chocolate ,1,$8.50,,,$4.25,0,0,0,1,No,Made in China ,8 ball rack chocolat stain,Wooden,,,,,,,,,,,,,,,
RK8T HONEY ,RK8T,HONEY,RK8T_HONEY.JPG,RK8T.JPG,,Ball Racks,8 Ball Wood Triangle ,Honey ,1,$8.50,,,$4.25,0,0,0,1,No,Made in China ,8 ball rack honey stain,Wooden,,,,,,,,,,,,,,,
RK8T MIDNIGHT ,RK8T,MIDNIGHT,RK8T_MIDNIGHT.JPG,RK8T.JPG,,Ball Racks,8 Ball Wood Triangle ,Midnight ,1,$8.50,,,$4.25,0,0,0,1,No,Made in China ,8 ball rack midnight stain,Wooden,,,,,,,,,,,,,,,
RK8T WINE ,RK8T,WINE,RK8T_WINE.JPG,RK8T.JPG,,Ball Racks,8 Ball Wood Triangle ,Wine ,1,$8.50,,,$4.25,0,0,0,1,No,Made in China ,8 ball rack wine stain,Wooden,,,,,,,,,,,,,,,
